Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,4
Fine Gain:,1.56
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:,0.0,1.0
Calibration Channels:,373,630
Calibration Energies:,511.0,1274.0
Elapsed Real Time:,155.55
Elapsed Live Time:,150.0
Start Time:,March 06, 2026, 02:11:40
End Time:,March 06, 2026, 02:14:15
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
638,638.0,95
639,639.0,88
640,640.0,78
641,641.0,94
642,642.0,78
643,643.0,88
644,644.0,84
645,645.0,84
646,646.0,91
647,647.0,76
648,648.0,76
649,649.0,102
650,650.0,97
651,651.0,95
652,652.0,104
653,653.0,95
654,654.0,75
655,655.0,88
656,656.0,96
657,657.0,96
658,658.0,83
659,659.0,86
660,660.0,84
661,661.0,98
662,662.0,89
663,663.0,91
664,664.0,111
665,665.0,97
666,666.0,96
667,667.0,89
668,668.0,104
669,669.0,85
670,670.0,89
671,671.0,108
672,672.0,91
673,673.0,94
674,674.0,105
675,675.0,104
676,676.0,99
677,677.0,90
678,678.0,115
679,679.0,90
680,680.0,87
681,681.0,89
682,682.0,103
683,683.0,114
684,684.0,93
685,685.0,99
686,686.0,96
687,687.0,100
688,688.0,102
689,689.0,99
690,690.0,100
691,691.0,103
692,692.0,99
693,693.0,101
694,694.0,128
695,695.0,96
696,696.0,100
697,697.0,75
698,698.0,92
699,699.0,83
700,700.0,92
701,701.0,94
702,702.0,103
703,703.0,107
704,704.0,91
705,705.0,82
706,706.0,95
707,707.0,91
708,708.0,88
709,709.0,70
710,710.0,93
711,711.0,87
712,712.0,82
713,713.0,104
714,714.0,87
715,715.0,100
716,716.0,89
717,717.0,93
718,718.0,98
719,719.0,94
720,720.0,76
721,721.0,85
722,722.0,65
723,723.0,75
724,724.0,92
725,725.0,93
726,726.0,97
727,727.0,78
728,728.0,105
729,729.0,73
730,730.0,88
731,731.0,80
732,732.0,82
733,733.0,89
734,734.0,93
735,735.0,97
736,736.0,80
737,737.0,102
738,738.0,102
739,739.0,81
740,740.0,89
741,741.0,90
742,742.0,82
743,743.0,106
744,744.0,107
745,745.0,112
746,746.0,104
747,747.0,102
748,748.0,117
749,749.0,93
750,750.0,101
751,751.0,100
752,752.0,120
753,753.0,111
754,754.0,96
755,755.0,112
756,756.0,122
757,757.0,121
758,758.0,126
759,759.0,100
760,760.0,138
761,761.0,145
762,762.0,154
763,763.0,161
764,764.0,134
765,765.0,157
766,766.0,167
767,767.0,140
768,768.0,142
769,769.0,136
770,770.0,172
771,771.0,156
772,772.0,146
773,773.0,178
774,774.0,176
775,775.0,177
776,776.0,174
777,777.0,186
778,778.0,170
779,779.0,182
780,780.0,193
781,781.0,172
782,782.0,172
783,783.0,168
784,784.0,160
785,785.0,195
786,786.0,153
787,787.0,174
788,788.0,170
789,789.0,164
790,790.0,158
791,791.0,145
792,792.0,153
793,793.0,153
794,794.0,156
795,795.0,172
796,796.0,146
797,797.0,150
798,798.0,141
799,799.0,161
800,800.0,147
801,801.0,151
802,802.0,118
803,803.0,116
804,804.0,135
805,805.0,124
806,806.0,118
807,807.0,110
808,808.0,116
809,809.0,114
810,810.0,103
811,811.0,104
812,812.0,108
813,813.0,102
814,814.0,108
815,815.0,119
816,816.0,107
817,817.0,78
818,818.0,74
819,819.0,82
820,820.0,91
821,821.0,93
822,822.0,98
823,823.0,85
824,824.0,92
825,825.0,79
826,826.0,76
827,827.0,75
828,828.0,69
829,829.0,83
830,830.0,73
831,831.0,82
832,832.0,84
833,833.0,64
834,834.0,76
835,835.0,78
836,836.0,65
837,837.0,73
838,838.0,80
839,839.0,90
840,840.0,83
841,841.0,89
842,842.0,81
843,843.0,71
844,844.0,75
845,845.0,89
846,846.0,87
847,847.0,85
848,848.0,72
849,849.0,72
850,850.0,75
851,851.0,71
852,852.0,81
853,853.0,64
854,854.0,73
855,855.0,83
856,856.0,71
857,857.0,78
858,858.0,96
859,859.0,73
860,860.0,89
861,861.0,78
862,862.0,78
863,863.0,83
864,864.0,88
865,865.0,79
866,866.0,72
867,867.0,85
868,868.0,86
869,869.0,94
870,870.0,83
871,871.0,68
872,872.0,84
873,873.0,74
874,874.0,82
875,875.0,77
876,876.0,75
877,877.0,80
878,878.0,72
879,879.0,72
880,880.0,88
881,881.0,71
882,882.0,64
883,883.0,74
884,884.0,63
885,885.0,74
886,886.0,65
887,887.0,76
888,888.0,76
889,889.0,61
890,890.0,73
891,891.0,66
892,892.0,60
893,893.0,62
894,894.0,66
895,895.0,69
896,896.0,60
897,897.0,64
898,898.0,53
899,899.0,60
900,900.0,53
901,901.0,60
902,902.0,57
903,903.0,41
904,904.0,62
905,905.0,63
906,906.0,51
907,907.0,60
908,908.0,54
909,909.0,46
910,910.0,56
911,911.0,54
912,912.0,59
913,913.0,66
914,914.0,49
915,915.0,62
916,916.0,62
917,917.0,51
918,918.0,77
919,919.0,63
920,920.0,54
921,921.0,53
922,922.0,66
923,923.0,66
924,924.0,63
925,925.0,69
926,926.0,58
927,927.0,77
928,928.0,66
929,929.0,73
930,930.0,81
931,931.0,68
932,932.0,67
933,933.0,63
934,934.0,83
935,935.0,86
936,936.0,88
937,937.0,80
938,938.0,89
939,939.0,76
940,940.0,92
941,941.0,75
942,942.0,99
943,943.0,78
944,944.0,82
945,945.0,105
946,946.0,94
947,947.0,108
948,948.0,98
949,949.0,98
950,950.0,104
951,951.0,85
952,952.0,98
953,953.0,122
954,954.0,103
955,955.0,94
956,956.0,116
957,957.0,111
958,958.0,120
959,959.0,114
960,960.0,98
961,961.0,117
962,962.0,97
963,963.0,115
964,964.0,127
965,965.0,107
966,966.0,118
967,967.0,115
968,968.0,107
969,969.0,134
970,970.0,119
971,971.0,96
972,972.0,112
973,973.0,89
974,974.0,105
975,975.0,97
976,976.0,89
977,977.0,91
978,978.0,82
979,979.0,84
980,980.0,89
981,981.0,102
982,982.0,100
983,983.0,73
984,984.0,86
985,985.0,72
986,986.0,89
987,987.0,83
988,988.0,77
989,989.0,85
990,990.0,91
991,991.0,73
992,992.0,75
993,993.0,68
994,994.0,68
995,995.0,81
996,996.0,61
997,997.0,69
998,998.0,51
999,999.0,57
1000,1000.0,59
1001,1001.0,53
1002,1002.0,57
1003,1003.0,54
1004,1004.0,51
1005,1005.0,53
1006,1006.0,47
1007,1007.0,54
1008,1008.0,53
1009,1009.0,50
1010,1010.0,45
1011,1011.0,63
1012,1012.0,53
1013,1013.0,61
1014,1014.0,51
1015,1015.0,39
1016,1016.0,42
1017,1017.0,50
1018,1018.0,44
1019,1019.0,54
1020,1020.0,39
1021,1021.0,42
1022,1022.0,52
1023,1023.0,52
