Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,4
Fine Gain:,1.56
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:,0.0,1.0
Calibration Channels:,373,630
Calibration Energies:,511.0,1274.0
Elapsed Real Time:,155.52
Elapsed Live Time:,150.0
Start Time:,March 06, 2026, 02:19:22
End Time:,March 06, 2026, 02:21:58
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
887,887.0,68
888,888.0,70
889,889.0,76
890,890.0,58
891,891.0,66
892,892.0,71
893,893.0,62
894,894.0,71
895,895.0,69
896,896.0,63
897,897.0,72
898,898.0,53
899,899.0,61
900,900.0,57
901,901.0,62
902,902.0,56
903,903.0,63
904,904.0,57
905,905.0,65
906,906.0,69
907,907.0,50
908,908.0,43
909,909.0,62
910,910.0,65
911,911.0,58
912,912.0,51
913,913.0,67
914,914.0,38
915,915.0,45
916,916.0,67
917,917.0,62
918,918.0,68
919,919.0,68
920,920.0,55
921,921.0,61
922,922.0,66
923,923.0,56
924,924.0,61
925,925.0,49
926,926.0,68
927,927.0,62
928,928.0,71
929,929.0,63
930,930.0,74
931,931.0,69
932,932.0,79
933,933.0,82
934,934.0,77
935,935.0,62
936,936.0,63
937,937.0,82
938,938.0,75
939,939.0,76
940,940.0,78
941,941.0,89
942,942.0,93
943,943.0,85
944,944.0,92
945,945.0,80
946,946.0,93
947,947.0,95
948,948.0,91
949,949.0,88
950,950.0,103
951,951.0,108
952,952.0,94
953,953.0,97
954,954.0,91
955,955.0,114
956,956.0,102
957,957.0,97
958,958.0,110
959,959.0,96
960,960.0,113
961,961.0,121
962,962.0,124
963,963.0,98
964,964.0,93
965,965.0,97
966,966.0,111
967,967.0,92
968,968.0,100
969,969.0,109
970,970.0,117
971,971.0,114
972,972.0,108
973,973.0,117
974,974.0,100
975,975.0,87
976,976.0,111
977,977.0,116
978,978.0,83
979,979.0,93
980,980.0,84
981,981.0,79
982,982.0,82
983,983.0,89
984,984.0,78
985,985.0,79
986,986.0,82
987,987.0,68
988,988.0,90
989,989.0,75
990,990.0,75
991,991.0,83
992,992.0,63
993,993.0,68
994,994.0,81
995,995.0,75
996,996.0,69
997,997.0,64
998,998.0,66
999,999.0,55
1000,1000.0,49
1001,1001.0,54
1002,1002.0,56
1003,1003.0,63
1004,1004.0,61
1005,1005.0,58
1006,1006.0,52
1007,1007.0,49
1008,1008.0,51
1009,1009.0,56
1010,1010.0,50
1011,1011.0,57
1012,1012.0,62
1013,1013.0,43
1014,1014.0,56
1015,1015.0,52
1016,1016.0,40
1017,1017.0,34
1018,1018.0,50
1019,1019.0,42
1020,1020.0,55
1021,1021.0,48
1022,1022.0,40
1023,1023.0,40
