Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,4
Fine Gain:,1.56
Upper Discriminator:,1048
Lower Discriminator:,14
171,171.0,612
172,172.0,645
173,173.0,663
174,174.0,752
175,175.0,694
176,176.0,726
177,177.0,672
178,178.0,727
179,179.0,743
180,180.0,733
181,181.0,670
182,182.0,633
183,183.0,589
184,184.0,629
185,185.0,631
186,186.0,551
187,187.0,502
188,188.0,463
189,189.0,491
190,190.0,420
191,191.0,427
192,192.0,405
193,193.0,380
194,194.0,373
195,195.0,363
196,196.0,357
197,197.0,328
198,198.0,296
199,199.0,319
200,200.0,307
201,201.0,349
202,202.0,316
203,203.0,320
204,204.0,260
205,205.0,308
206,206.0,269
207,207.0,283
208,208.0,317
209,209.0,295
210,210.0,308
211,211.0,273
212,212.0,291
213,213.0,323
214,214.0,296
215,215.0,304
216,216.0,317
217,217.0,280
218,218.0,317
219,219.0,293
220,220.0,279
221,221.0,292
222,222.0,300
223,223.0,308
224,224.0,315
225,225.0,286
226,226.0,305
227,227.0,268
228,228.0,301
229,229.0,315
230,230.0,276
231,231.0,299
232,232.0,290
233,233.0,316
234,234.0,325
235,235.0,320
236,236.0,355
237,237.0,366
238,238.0,369
239,239.0,402
240,240.0,404
241,241.0,444
242,242.0,488
243,243.0,514
244,244.0,518
245,245.0,566
246,246.0,649
247,247.0,579
248,248.0,631
249,249.0,663
250,250.0,664
251,251.0,723
252,252.0,725
253,253.0,708
254,254.0,704
255,255.0,693
256,256.0,683
257,257.0,662
258,258.0,670
259,259.0,638
260,260.0,699
261,261.0,615
262,262.0,565
263,263.0,566
264,264.0,585
265,265.0,526
266,266.0,490
267,267.0,446
268,268.0,431
269,269.0,406
270,270.0,352
271,271.0,352
272,272.0,328
273,273.0,302
274,274.0,286
275,275.0,271
276,276.0,288
277,277.0,266
278,278.0,247
279,279.0,244
280,280.0,230
281,281.0,238
282,282.0,251
283,283.0,209
284,284.0,247
285,285.0,219
286,286.0,237
287,287.0,240
288,288.0,221
289,289.0,219
290,290.0,247
291,291.0,238
292,292.0,225
293,293.0,249
294,294.0,257
295,295.0,238
296,296.0,253
297,297.0,283
298,298.0,264
299,299.0,262
300,300.0,231
301,301.0,268
302,302.0,282
303,303.0,247
304,304.0,265
305,305.0,257
306,306.0,249
307,307.0,273
308,308.0,221
309,309.0,267
310,310.0,263
311,311.0,237
312,312.0,257
313,313.0,223
314,314.0,251
315,315.0,243
316,316.0,245
317,317.0,213
318,318.0,242
319,319.0,220
320,320.0,225
321,321.0,202
322,322.0,245
323,323.0,224
324,324.0,238
325,325.0,209
326,326.0,251
327,327.0,252
328,328.0,271
329,329.0,274
330,330.0,334
331,331.0,310
332,332.0,347
333,333.0,357
334,334.0,384
335,335.0,444
336,336.0,476
337,337.0,519
338,338.0,548
339,339.0,618
340,340.0,661
341,341.0,639
342,342.0,744
343,343.0,811
344,344.0,848
345,345.0,874
346,346.0,873
347,347.0,971
348,348.0,983
349,349.0,1019
350,350.0,1029
351,351.0,1086
352,352.0,1093
353,353.0,1196
354,354.0,1152
355,355.0,1185
356,356.0,1228
357,357.0,1139
358,358.0,1123
359,359.0,1141
360,360.0,1171
361,361.0,1133
362,362.0,1080
363,363.0,1027
364,364.0,996
365,365.0,928
366,366.0,971
367,367.0,882
368,368.0,879
369,369.0,767
370,370.0,714
371,371.0,782
372,372.0,635
373,373.0,600
374,374.0,608
375,375.0,531
376,376.0,468
377,377.0,478
378,378.0,434
379,379.0,382
380,380.0,316
381,381.0,347
382,382.0,304
383,383.0,311
384,384.0,262
385,385.0,249
386,386.0,256
387,387.0,223
388,388.0,205
389,389.0,223
390,390.0,249
391,391.0,205
392,392.0,193
393,393.0,194
394,394.0,194
395,395.0,199
396,396.0,191
397,397.0,178
398,398.0,159
399,399.0,187
400,400.0,181
401,401.0,178
402,402.0,164
403,403.0,172
404,404.0,202
405,405.0,160
406,406.0,173
407,407.0,158
408,408.0,169
409,409.0,171
410,410.0,187
411,411.0,148
412,412.0,190
413,413.0,172
414,414.0,178
415,415.0,164
416,416.0,182
417,417.0,178
418,418.0,150
419,419.0,191
420,420.0,172
421,421.0,187
422,422.0,188
423,423.0,174
424,424.0,187
425,425.0,191
426,426.0,173
427,427.0,167
428,428.0,190
429,429.0,185
430,430.0,206
431,431.0,195
432,432.0,197
433,433.0,203
434,434.0,179
435,435.0,167
436,436.0,192
437,437.0,174
438,438.0,171
439,439.0,189
440,440.0,182
441,441.0,192
442,442.0,178
443,443.0,197
444,444.0,190
445,445.0,176
446,446.0,196
447,447.0,167
448,448.0,162
449,449.0,181
450,450.0,182
451,451.0,208
452,452.0,199
453,453.0,209
454,454.0,182
455,455.0,187
456,456.0,178
457,457.0,183
458,458.0,185
459,459.0,187
460,460.0,158
461,461.0,189
462,462.0,151
463,463.0,192
464,464.0,186
465,465.0,170
466,466.0,139
467,467.0,170
468,468.0,197
469,469.0,158
470,470.0,137
471,471.0,154
472,472.0,163
473,473.0,155
474,474.0,145
475,475.0,153
476,476.0,120
477,477.0,138
478,478.0,132
479,479.0,127
480,480.0,138
481,481.0,143
482,482.0,134
483,483.0,126
484,484.0,142
485,485.0,116
486,486.0,126
487,487.0,126
488,488.0,129
489,489.0,132
490,490.0,131
491,491.0,129
492,492.0,120
493,493.0,119
494,494.0,148
495,495.0,121
496,496.0,149
497,497.0,123
498,498.0,126
499,499.0,128
500,500.0,135
501,501.0,133
502,502.0,142
503,503.0,117
504,504.0,149
505,505.0,109
506,506.0,144
507,507.0,121
508,508.0,128
509,509.0,131
510,510.0,126
511,511.0,140
512,512.0,132
513,513.0,129
514,514.0,134
515,515.0,134
516,516.0,127
517,517.0,128
518,518.0,121
519,519.0,144
520,520.0,123
521,521.0,132
522,522.0,128
523,523.0,124
524,524.0,119
525,525.0,131
526,526.0,103
527,527.0,114
528,528.0,119
529,529.0,113
530,530.0,119
531,531.0,127
532,532.0,131
533,533.0,108
534,534.0,117
535,535.0,125
536,536.0,120
537,537.0,119
538,538.0,136
539,539.0,106
540,540.0,103
541,541.0,111
542,542.0,108
543,543.0,112
544,544.0,120
545,545.0,99
546,546.0,85
547,547.0,90
548,548.0,120
549,549.0,118
550,550.0,116
551,551.0,117
552,552.0,104
553,553.0,110
554,554.0,126
555,555.0,97
556,556.0,113
557,557.0,113
558,558.0,118
559,559.0,111
560,560.0,111
561,561.0,106
562,562.0,116
563,563.0,112
564,564.0,104
565,565.0,117
566,566.0,133
567,567.0,115
568,568.0,111
569,569.0,103
570,570.0,114
571,571.0,123
572,572.0,110
573,573.0,121
574,574.0,126
575,575.0,116
576,576.0,98
577,577.0,101
578,578.0,96
579,579.0,122
580,580.0,122
581,581.0,115
582,582.0,94
583,583.0,117
584,584.0,101
585,585.0,124
586,586.0,107
587,587.0,110
588,588.0,117
589,589.0,108
590,590.0,92
591,591.0,88
592,592.0,119
593,593.0,113
594,594.0,109
595,595.0,126
596,596.0,101
597,597.0,97
598,598.0,105
599,599.0,104
600,600.0,110
601,601.0,99
602,602.0,75
603,603.0,100
604,604.0,110
605,605.0,105
606,606.0,90
607,607.0,121
608,608.0,97
609,609.0,117
610,610.0,82
611,611.0,102
612,612.0,99
613,613.0,104
614,614.0,96
615,615.0,101
616,616.0,79
617,617.0,79
618,618.0,109
619,619.0,87
620,620.0,96
621,621.0,95
622,622.0,74
623,623.0,91
624,624.0,73
625,625.0,81
626,626.0,92
627,627.0,80
628,628.0,93
629,629.0,69
630,630.0,81
631,631.0,92
632,632.0,79
633,633.0,84
634,634.0,78
635,635.0,72
636,636.0,88
637,637.0,94
638,638.0,78
639,639.0,95
640,640.0,104
641,641.0,90
642,642.0,86
643,643.0,91
644,644.0,97
645,645.0,85
646,646.0,94
647,647.0,96
648,648.0,90
649,649.0,92
650,650.0,90
651,651.0,106
652,652.0,97
653,653.0,98
654,654.0,100
655,655.0,85
656,656.0,115
657,657.0,99
658,658.0,95
659,659.0,84
660,660.0,85
661,661.0,84
662,662.0,81
663,663.0,111
664,664.0,112
665,665.0,91
666,666.0,89
667,667.0,87
668,668.0,87
669,669.0,110
670,670.0,106
671,671.0,106
672,672.0,94
673,673.0,98
674,674.0,101
675,675.0,87
676,676.0,103
677,677.0,104
678,678.0,86
679,679.0,103
680,680.0,93
681,681.0,89
682,682.0,116
683,683.0,116
684,684.0,93
685,685.0,99
686,686.0,119
687,687.0,85
688,688.0,93
689,689.0,104
690,690.0,110
691,691.0,96
692,692.0,98
693,693.0,104
694,694.0,97
695,695.0,81
696,696.0,87
697,697.0,88
698,698.0,102
699,699.0,97
700,700.0,86
701,701.0,102
702,702.0,100
703,703.0,98
704,704.0,103
705,705.0,68
706,706.0,102
707,707.0,98
708,708.0,85
709,709.0,95
710,710.0,103
711,711.0,91
712,712.0,92
713,713.0,97
714,714.0,115
715,715.0,95
716,716.0,84
717,717.0,79
718,718.0,88
719,719.0,81
720,720.0,99
721,721.0,83
722,722.0,89
723,723.0,77
724,724.0,101
725,725.0,80
726,726.0,90
727,727.0,94
728,728.0,90
729,729.0,86
730,730.0,95
731,731.0,98
732,732.0,81
733,733.0,87
734,734.0,95
735,735.0,85
736,736.0,119
737,737.0,96
738,738.0,108
739,739.0,93
740,740.0,84
741,741.0,97
742,742.0,102
743,743.0,90
744,744.0,83
745,745.0,108
746,746.0,108
747,747.0,120
748,748.0,83
749,749.0,116
750,750.0,119
751,751.0,122
752,752.0,123
753,753.0,101
754,754.0,111
755,755.0,112
756,756.0,129
757,757.0,148
758,758.0,143
759,759.0,113
760,760.0,120
761,761.0,135
762,762.0,146
763,763.0,115
764,764.0,170
765,765.0,148
766,766.0,130
767,767.0,154
768,768.0,149
769,769.0,146
770,770.0,156
771,771.0,154
772,772.0,152
773,773.0,168
774,774.0,158
775,775.0,140
776,776.0,188
777,777.0,165
778,778.0,170
779,779.0,167
780,780.0,172
781,781.0,197
782,782.0,200
783,783.0,171
784,784.0,176
785,785.0,187
786,786.0,167
787,787.0,174
788,788.0,166
789,789.0,185
790,790.0,156
791,791.0,169
792,792.0,170
793,793.0,170
794,794.0,146
795,795.0,166
796,796.0,148
797,797.0,131
798,798.0,151
799,799.0,137
800,800.0,161
801,801.0,142
802,802.0,137
803,803.0,126
804,804.0,138
805,805.0,129
806,806.0,121
807,807.0,114
808,808.0,103
809,809.0,98
810,810.0,95
811,811.0,110
812,812.0,91
813,813.0,114
814,814.0,98
815,815.0,101
816,816.0,110
817,817.0,100
818,818.0,84
819,819.0,105
820,820.0,102
821,821.0,90
822,822.0,86
823,823.0,79
824,824.0,89
825,825.0,74
826,826.0,84
827,827.0,79
828,828.0,79
829,829.0,75
830,830.0,108
831,831.0,73
832,832.0,69
833,833.0,84
834,834.0,89
835,835.0,89
836,836.0,91
837,837.0,79
838,838.0,64
839,839.0,80
840,840.0,96
841,841.0,67
842,842.0,62
843,843.0,81
844,844.0,83
845,845.0,83
846,846.0,83
847,847.0,95
848,848.0,94
849,849.0,94
850,850.0,65
851,851.0,93
852,852.0,80
853,853.0,76
854,854.0,91
855,855.0,67
856,856.0,75
857,857.0,75
858,858.0,82
859,859.0,79
860,860.0,88
861,861.0,87
862,862.0,82
863,863.0,83
864,864.0,90
865,865.0,69
866,866.0,79
867,867.0,80
868,868.0,81
869,869.0,76
870,870.0,81
871,871.0,81
872,872.0,61
873,873.0,64
874,874.0,87
875,875.0,72
876,876.0,76
877,877.0,76
878,878.0,89
879,879.0,75
880,880.0,76
881,881.0,71
882,882.0,74
883,883.0,67
884,884.0,74
885,885.0,78
886,886.0,76
887,887.0,77
888,888.0,69
889,889.0,59
890,890.0,52
891,891.0,64
892,892.0,58
893,893.0,73
894,894.0,64
895,895.0,61
896,896.0,69
897,897.0,68
898,898.0,70
899,899.0,71
900,900.0,68
901,901.0,63
902,902.0,66
903,903.0,58
904,904.0,55
905,905.0,51
906,906.0,58
907,907.0,59
908,908.0,62
909,909.0,49
910,910.0,62
911,911.0,58
912,912.0,55
913,913.0,63
914,914.0,62
915,915.0,66
916,916.0,54
917,917.0,76
918,918.0,52
919,919.0,62
920,920.0,59
921,921.0,69
922,922.0,67
923,923.0,62
924,924.0,67
925,925.0,65
926,926.0,60
927,927.0,68
928,928.0,63
929,929.0,73
930,930.0,66
931,931.0,75
932,932.0,75
933,933.0,86
934,934.0,71
935,935.0,87
936,936.0,92
937,937.0,89
938,938.0,73
939,939.0,90
940,940.0,88
941,941.0,103
942,942.0,75
943,943.0,86
944,944.0,92
945,945.0,114
946,946.0,100
947,947.0,96
948,948.0,98
949,949.0,100
950,950.0,109
951,951.0,118
952,952.0,107
953,953.0,111
954,954.0,112
955,955.0,120
956,956.0,102
957,957.0,119
958,958.0,93
959,959.0,127
960,960.0,115
961,961.0,105
962,962.0,108
963,963.0,119
964,964.0,125
965,965.0,96
966,966.0,108
967,967.0,120
968,968.0,112
969,969.0,102
970,970.0,98
971,971.0,108
972,972.0,100
973,973.0,107
974,974.0,111
975,975.0,95
976,976.0,98
977,977.0,107
978,978.0,100
979,979.0,78
980,980.0,88
981,981.0,100
982,982.0,84
983,983.0,80
984,984.0,84
985,985.0,73
986,986.0,90
987,987.0,73
988,988.0,82
989,989.0,87
990,990.0,65
991,991.0,64
992,992.0,82
993,993.0,74
994,994.0,79
995,995.0,62
996,996.0,63
997,997.0,66
998,998.0,53
999,999.0,62
1000,1000.0,63
1001,1001.0,51
1002,1002.0,64
1003,1003.0,50
1004,1004.0,55
1005,1005.0,55
1006,1006.0,54
1007,1007.0,55
1008,1008.0,47
1009,1009.0,59
1010,1010.0,45
1011,1011.0,51
1012,1012.0,59
1013,1013.0,55
1014,1014.0,33
1015,1015.0,54
1016,1016.0,49
1017,1017.0,51
1018,1018.0,48
1019,1019.0,59
1020,1020.0,46
1021,1021.0,41
1022,1022.0,36
1023,1023.0,36
