Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,4
Fine Gain:,1.56
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:,0.0,1.0
Calibration Channels:,373,630
Calibration Energies:,511.0,1274.0
Elapsed Real Time:,153.19
Elapsed Live Time:,150.0
Start Time:,March 06, 2026, 12:57:08
End Time:,March 06, 2026, 12:59:41
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
0,0.0,0
1,1.0,0
2,2.0,0
3,3.0,0
4,4.0,0
5,5.0,0
6,6.0,0
7,7.0,0
8,8.0,0
9,9.0,0
10,10.0,0
11,11.0,0
12,12.0,0
13,13.0,0
14,14.0,0
15,15.0,40
16,16.0,245
17,17.0,256
18,18.0,297
19,19.0,297
20,20.0,346
21,21.0,362
22,22.0,373
23,23.0,324
24,24.0,416
25,25.0,393
26,26.0,408
27,27.0,397
28,28.0,449
29,29.0,457
30,30.0,477
31,31.0,445
32,32.0,437
33,33.0,436
34,34.0,426
35,35.0,432
36,36.0,464
37,37.0,414
38,38.0,426
39,39.0,443
40,40.0,446
41,41.0,412
42,42.0,437
43,43.0,437
44,44.0,499
45,45.0,429
46,46.0,426
47,47.0,408
48,48.0,437
49,49.0,399
50,50.0,427
51,51.0,404
52,52.0,434
53,53.0,412
54,54.0,390
55,55.0,447
56,56.0,384
57,57.0,437
58,58.0,408
59,59.0,413
60,60.0,401
61,61.0,400
62,62.0,409
63,63.0,405
64,64.0,430
65,65.0,399
66,66.0,420
67,67.0,416
68,68.0,447
69,69.0,430
70,70.0,415
71,71.0,425
72,72.0,517
73,73.0,462
74,74.0,493
75,75.0,603
76,76.0,622
77,77.0,640
78,78.0,761
79,79.0,798
80,80.0,822
81,81.0,815
82,82.0,844
83,83.0,811
84,84.0,750
85,85.0,686
86,86.0,670
87,87.0,592
88,88.0,625
89,89.0,602
90,90.0,529
91,91.0,622
92,92.0,565
93,93.0,536
94,94.0,571
95,95.0,551
96,96.0,532
97,97.0,479
98,98.0,409
99,99.0,450
100,100.0,434
101,101.0,417
102,102.0,411
103,103.0,338
104,104.0,392
105,105.0,358
106,106.0,402
107,107.0,400
108,108.0,388
109,109.0,391
110,110.0,361
111,111.0,381
112,112.0,397
113,113.0,382
114,114.0,372
115,115.0,394
116,116.0,404
117,117.0,393
118,118.0,382
119,119.0,401
120,120.0,370
121,121.0,401
122,122.0,424
123,123.0,409
124,124.0,377
125,125.0,414
126,126.0,396
127,127.0,398
128,128.0,447
129,129.0,429
130,130.0,397
131,131.0,431
132,132.0,389
133,133.0,438
134,134.0,410
135,135.0,437
136,136.0,410
137,137.0,451
138,138.0,403
139,139.0,401
140,140.0,397
141,141.0,392
142,142.0,374
143,143.0,403
144,144.0,377
145,145.0,407
146,146.0,394
147,147.0,373
148,148.0,383
149,149.0,401
150,150.0,376
151,151.0,384
152,152.0,408
153,153.0,410
154,154.0,417
155,155.0,400
156,156.0,382
157,157.0,421
158,158.0,414
159,159.0,402
160,160.0,437
161,161.0,401
162,162.0,392
163,163.0,444
164,164.0,379
165,165.0,408
166,166.0,403
167,167.0,401
168,168.0,394
169,169.0,453
170,170.0,409
171,171.0,403
172,172.0,410
173,173.0,430
174,174.0,398
175,175.0,429
176,176.0,464
177,177.0,429
178,178.0,468
