Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,4
Fine Gain:,1.56
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:,0.0,1.0
Calibration Channels:,373,630
Calibration Energies:,511.0,1274.0
Elapsed Real Time:,153.13
Elapsed Live Time:,150.0
Start Time:,March 06, 2026, 01:18:02
End Time:,March 06, 2026, 01:20:36
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
581,581.0,86
582,582.0,81
583,583.0,79
584,584.0,52
585,585.0,67
586,586.0,73
587,587.0,67
588,588.0,51
589,589.0,68
590,590.0,62
591,591.0,50
592,592.0,50
593,593.0,66
594,594.0,64
595,595.0,61
596,596.0,74
597,597.0,52
598,598.0,54
599,599.0,51
600,600.0,57
601,601.0,49
602,602.0,54
603,603.0,74
604,604.0,67
605,605.0,65
606,606.0,62
607,607.0,64
608,608.0,58
609,609.0,58
610,610.0,68
611,611.0,51
612,612.0,51
613,613.0,61
614,614.0,59
615,615.0,61
616,616.0,69
617,617.0,50
618,618.0,77
619,619.0,60
620,620.0,56
621,621.0,54
622,622.0,58
623,623.0,63
624,624.0,52
625,625.0,58
626,626.0,57
627,627.0,62
628,628.0,58
629,629.0,52
630,630.0,74
631,631.0,60
632,632.0,65
633,633.0,61
634,634.0,69
635,635.0,70
636,636.0,52
637,637.0,69
638,638.0,50
639,639.0,59
640,640.0,56
641,641.0,57
642,642.0,60
643,643.0,69
644,644.0,68
645,645.0,66
646,646.0,54
647,647.0,61
648,648.0,55
649,649.0,62
650,650.0,62
651,651.0,48
652,652.0,55
653,653.0,73
654,654.0,52
655,655.0,63
656,656.0,48
657,657.0,60
658,658.0,62
659,659.0,63
660,660.0,71
661,661.0,64
662,662.0,55
663,663.0,58
664,664.0,80
665,665.0,69
666,666.0,66
667,667.0,73
668,668.0,84
669,669.0,81
670,670.0,70
671,671.0,56
672,672.0,66
673,673.0,72
674,674.0,66
675,675.0,65
676,676.0,64
677,677.0,48
678,678.0,60
679,679.0,58
680,680.0,77
681,681.0,58
682,682.0,82
683,683.0,68
684,684.0,56
685,685.0,65
686,686.0,71
687,687.0,65
688,688.0,65
689,689.0,63
690,690.0,72
691,691.0,59
692,692.0,68
693,693.0,69
694,694.0,71
695,695.0,53
696,696.0,63
697,697.0,59
698,698.0,67
699,699.0,63
700,700.0,60
701,701.0,57
702,702.0,51
703,703.0,58
704,704.0,58
705,705.0,61
706,706.0,56
707,707.0,68
708,708.0,64
709,709.0,52
710,710.0,51
711,711.0,72
712,712.0,58
713,713.0,55
714,714.0,71
715,715.0,52
716,716.0,54
717,717.0,50
718,718.0,60
719,719.0,56
720,720.0,62
721,721.0,60
722,722.0,70
723,723.0,63
724,724.0,59
725,725.0,69
726,726.0,71
727,727.0,58
728,728.0,49
729,729.0,72
730,730.0,51
731,731.0,71
732,732.0,74
733,733.0,51
734,734.0,40
735,735.0,61
736,736.0,47
737,737.0,48
738,738.0,64
739,739.0,43
740,740.0,52
741,741.0,45
742,742.0,49
743,743.0,50
744,744.0,56
745,745.0,67
746,746.0,47
747,747.0,47
748,748.0,60
749,749.0,53
750,750.0,56
751,751.0,53
752,752.0,64
753,753.0,60
754,754.0,55
755,755.0,48
756,756.0,51
757,757.0,55
758,758.0,53
759,759.0,54
760,760.0,60
761,761.0,49
762,762.0,48
763,763.0,70
764,764.0,59
765,765.0,53
766,766.0,58
767,767.0,68
768,768.0,62
769,769.0,76
770,770.0,63
771,771.0,49
772,772.0,66
773,773.0,63
774,774.0,47
775,775.0,50
776,776.0,64
777,777.0,64
778,778.0,58
779,779.0,61
780,780.0,68
781,781.0,64
782,782.0,69
783,783.0,65
784,784.0,62
785,785.0,59
786,786.0,85
787,787.0,65
788,788.0,57
789,789.0,61
790,790.0,54
791,791.0,51
792,792.0,56
793,793.0,64
794,794.0,55
795,795.0,55
796,796.0,54
797,797.0,57
798,798.0,61
799,799.0,56
800,800.0,60
801,801.0,49
802,802.0,61
803,803.0,65
804,804.0,51
805,805.0,49
806,806.0,56
807,807.0,58
808,808.0,62
809,809.0,60
810,810.0,67
811,811.0,54
812,812.0,51
813,813.0,60
814,814.0,57
815,815.0,47
816,816.0,57
817,817.0,47
818,818.0,65
819,819.0,67
820,820.0,56
821,821.0,67
822,822.0,68
823,823.0,63
824,824.0,70
825,825.0,57
826,826.0,68
827,827.0,57
828,828.0,67
829,829.0,62
830,830.0,66
831,831.0,48
832,832.0,61
833,833.0,49
834,834.0,48
835,835.0,48
836,836.0,64
837,837.0,61
838,838.0,57
839,839.0,69
840,840.0,61
841,841.0,50
842,842.0,56
843,843.0,45
844,844.0,55
845,845.0,59
846,846.0,66
847,847.0,73
848,848.0,55
849,849.0,46
850,850.0,56
851,851.0,51
852,852.0,58
853,853.0,74
854,854.0,53
855,855.0,57
856,856.0,56
857,857.0,41
858,858.0,55
859,859.0,47
860,860.0,65
861,861.0,73
862,862.0,63
863,863.0,53
864,864.0,76
865,865.0,63
866,866.0,49
867,867.0,52
868,868.0,52
869,869.0,58
870,870.0,55
871,871.0,49
872,872.0,72
873,873.0,51
874,874.0,50
875,875.0,66
876,876.0,75
877,877.0,53
878,878.0,69
879,879.0,52
880,880.0,57
881,881.0,50
882,882.0,63
883,883.0,69
884,884.0,63
885,885.0,51
886,886.0,66
887,887.0,49
888,888.0,70
889,889.0,73
890,890.0,48
891,891.0,54
892,892.0,68
893,893.0,44
894,894.0,70
895,895.0,57
896,896.0,63
897,897.0,71
898,898.0,59
899,899.0,55
900,900.0,63
901,901.0,68
902,902.0,67
903,903.0,71
904,904.0,68
905,905.0,75
906,906.0,62
907,907.0,72
908,908.0,59
909,909.0,54
910,910.0,84
911,911.0,56
912,912.0,64
913,913.0,59
914,914.0,67
915,915.0,62
916,916.0,79
917,917.0,82
918,918.0,65
919,919.0,55
920,920.0,59
921,921.0,72
922,922.0,84
923,923.0,75
924,924.0,59
925,925.0,57
926,926.0,65
927,927.0,47
928,928.0,52
929,929.0,67
930,930.0,59
931,931.0,87
932,932.0,64
933,933.0,82
934,934.0,65
935,935.0,55
936,936.0,71
937,937.0,70
938,938.0,58
939,939.0,64
940,940.0,75
941,941.0,74
942,942.0,59
943,943.0,69
944,944.0,71
945,945.0,66
946,946.0,67
947,947.0,65
948,948.0,73
949,949.0,78
950,950.0,64
951,951.0,62
952,952.0,66
953,953.0,59
954,954.0,67
955,955.0,79
956,956.0,59
957,957.0,68
958,958.0,59
959,959.0,77
960,960.0,60
961,961.0,67
962,962.0,62
963,963.0,56
964,964.0,72
965,965.0,62
966,966.0,74
967,967.0,78
968,968.0,73
969,969.0,71
970,970.0,69
971,971.0,70
972,972.0,76
973,973.0,73
974,974.0,65
975,975.0,75
976,976.0,80
977,977.0,78
978,978.0,55
979,979.0,76
980,980.0,80
981,981.0,73
982,982.0,73
983,983.0,72
984,984.0,78
985,985.0,71
986,986.0,79
987,987.0,72
988,988.0,75
989,989.0,70
990,990.0,73
991,991.0,77
992,992.0,66
993,993.0,61
994,994.0,83
995,995.0,79
996,996.0,80
997,997.0,92
998,998.0,80
999,999.0,77
1000,1000.0,68
1001,1001.0,74
1002,1002.0,72
1003,1003.0,76
1004,1004.0,88
1005,1005.0,82
1006,1006.0,64
1007,1007.0,64
1008,1008.0,71
1009,1009.0,65
1010,1010.0,70
1011,1011.0,86
1012,1012.0,84
1013,1013.0,80
1014,1014.0,72
1015,1015.0,78
1016,1016.0,97
1017,1017.0,72
1018,1018.0,78
1019,1019.0,65
1020,1020.0,73
1021,1021.0,81
1022,1022.0,75
1023,1023.0,75
