Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,4
Fine Gain:,1.56
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:,0.0,1.0
Calibration Channels:,373,630
Calibration Energies:,511.0,1274.0
Elapsed Real Time:,155.57
Elapsed Live Time:,150.0
Start Time:,March 06, 2026, 02:41:16
End Time:,March 06, 2026, 02:43:52
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
652,652.0,92
653,653.0,103
654,654.0,93
655,655.0,89
656,656.0,79
657,657.0,93
658,658.0,100
659,659.0,99
660,660.0,76
661,661.0,84
662,662.0,86
663,663.0,102
664,664.0,99
665,665.0,105
666,666.0,80
667,667.0,108
668,668.0,97
669,669.0,105
670,670.0,115
671,671.0,102
672,672.0,93
673,673.0,105
674,674.0,112
675,675.0,99
676,676.0,102
677,677.0,102
678,678.0,105
679,679.0,103
680,680.0,107
681,681.0,90
682,682.0,100
683,683.0,103
684,684.0,92
685,685.0,99
686,686.0,105
687,687.0,87
688,688.0,105
689,689.0,95
690,690.0,97
691,691.0,112
692,692.0,115
693,693.0,113
694,694.0,82
695,695.0,106
696,696.0,82
697,697.0,87
698,698.0,95
699,699.0,94
700,700.0,103
701,701.0,86
702,702.0,104
703,703.0,88
704,704.0,87
705,705.0,83
706,706.0,96
707,707.0,95
708,708.0,94
709,709.0,81
710,710.0,79
711,711.0,95
712,712.0,88
713,713.0,99
714,714.0,97
715,715.0,95
716,716.0,105
717,717.0,92
718,718.0,91
719,719.0,100
720,720.0,96
721,721.0,100
722,722.0,98
723,723.0,105
724,724.0,80
725,725.0,95
726,726.0,86
727,727.0,89
728,728.0,102
729,729.0,89
730,730.0,95
731,731.0,79
732,732.0,91
733,733.0,87
734,734.0,95
735,735.0,86
736,736.0,88
737,737.0,81
738,738.0,92
739,739.0,90
740,740.0,88
741,741.0,87
742,742.0,86
743,743.0,97
744,744.0,112
745,745.0,105
746,746.0,104
747,747.0,109
748,748.0,83
749,749.0,101
750,750.0,122
751,751.0,109
752,752.0,104
753,753.0,106
754,754.0,128
755,755.0,140
756,756.0,121
757,757.0,116
758,758.0,136
759,759.0,121
760,760.0,133
761,761.0,131
762,762.0,139
763,763.0,158
764,764.0,128
765,765.0,160
766,766.0,145
767,767.0,141
768,768.0,156
769,769.0,150
770,770.0,170
771,771.0,139
772,772.0,151
773,773.0,174
774,774.0,140
775,775.0,156
776,776.0,169
777,777.0,178
778,778.0,165
779,779.0,188
780,780.0,156
781,781.0,176
782,782.0,162
783,783.0,164
784,784.0,163
785,785.0,185
786,786.0,160
787,787.0,163
788,788.0,171
789,789.0,168
790,790.0,155
791,791.0,152
792,792.0,203
793,793.0,168
794,794.0,163
795,795.0,156
796,796.0,158
797,797.0,145
798,798.0,164
799,799.0,151
800,800.0,145
801,801.0,130
802,802.0,130
803,803.0,142
804,804.0,117
805,805.0,134
806,806.0,136
807,807.0,109
808,808.0,120
809,809.0,106
810,810.0,128
811,811.0,119
812,812.0,105
813,813.0,111
814,814.0,98
815,815.0,81
816,816.0,94
817,817.0,91
818,818.0,82
819,819.0,88
820,820.0,85
821,821.0,86
822,822.0,101
823,823.0,87
824,824.0,74
825,825.0,88
826,826.0,76
827,827.0,75
828,828.0,91
829,829.0,81
830,830.0,100
831,831.0,78
832,832.0,81
833,833.0,96
834,834.0,75
835,835.0,85
836,836.0,62
837,837.0,66
838,838.0,77
839,839.0,53
840,840.0,75
841,841.0,85
842,842.0,91
843,843.0,76
844,844.0,65
845,845.0,90
846,846.0,66
847,847.0,68
848,848.0,75
849,849.0,84
850,850.0,75
851,851.0,99
852,852.0,79
853,853.0,86
854,854.0,79
855,855.0,78
856,856.0,81
857,857.0,74
858,858.0,66
859,859.0,77
860,860.0,83
861,861.0,75
862,862.0,78
863,863.0,88
864,864.0,67
865,865.0,90
866,866.0,74
867,867.0,79
868,868.0,69
869,869.0,90
870,870.0,81
871,871.0,79
872,872.0,75
873,873.0,87
874,874.0,82
875,875.0,74
876,876.0,91
877,877.0,86
878,878.0,64
879,879.0,77
880,880.0,73
881,881.0,62
882,882.0,85
883,883.0,63
884,884.0,75
885,885.0,69
886,886.0,76
887,887.0,59
888,888.0,74
889,889.0,66
890,890.0,77
891,891.0,52
892,892.0,69
893,893.0,62
894,894.0,64
895,895.0,61
896,896.0,55
897,897.0,77
898,898.0,56
899,899.0,74
900,900.0,58
901,901.0,50
902,902.0,68
903,903.0,55
904,904.0,46
905,905.0,52
906,906.0,45
907,907.0,52
908,908.0,56
909,909.0,51
910,910.0,40
911,911.0,66
912,912.0,60
913,913.0,66
914,914.0,57
915,915.0,64
916,916.0,48
917,917.0,58
918,918.0,60
919,919.0,67
920,920.0,55
921,921.0,72
922,922.0,65
923,923.0,56
924,924.0,65
925,925.0,59
926,926.0,46
927,927.0,79
928,928.0,70
929,929.0,70
930,930.0,68
931,931.0,78
932,932.0,81
933,933.0,82
934,934.0,70
935,935.0,69
936,936.0,82
937,937.0,84
938,938.0,71
939,939.0,90
940,940.0,76
941,941.0,103
942,942.0,82
943,943.0,101
944,944.0,94
945,945.0,90
946,946.0,99
947,947.0,103
948,948.0,104
949,949.0,85
950,950.0,92
951,951.0,84
952,952.0,106
953,953.0,95
954,954.0,99
955,955.0,85
956,956.0,129
957,957.0,112
958,958.0,111
959,959.0,94
960,960.0,126
961,961.0,107
962,962.0,125
963,963.0,86
964,964.0,108
965,965.0,89
966,966.0,103
967,967.0,109
968,968.0,119
969,969.0,103
970,970.0,103
971,971.0,102
972,972.0,112
973,973.0,99
974,974.0,99
975,975.0,94
976,976.0,102
977,977.0,94
978,978.0,103
979,979.0,105
980,980.0,80
981,981.0,91
982,982.0,89
983,983.0,75
984,984.0,80
985,985.0,72
986,986.0,84
987,987.0,66
988,988.0,75
989,989.0,83
990,990.0,67
991,991.0,74
992,992.0,75
993,993.0,84
994,994.0,75
995,995.0,62
996,996.0,62
997,997.0,55
998,998.0,61
999,999.0,63
1000,1000.0,65
1001,1001.0,53
1002,1002.0,62
1003,1003.0,44
1004,1004.0,56
1005,1005.0,63
1006,1006.0,54
1007,1007.0,34
1008,1008.0,44
1009,1009.0,43
1010,1010.0,47
1011,1011.0,48
1012,1012.0,57
1013,1013.0,54
1014,1014.0,41
1015,1015.0,54
1016,1016.0,50
1017,1017.0,48
1018,1018.0,44
1019,1019.0,44
1020,1020.0,57
1021,1021.0,50
1022,1022.0,39
1023,1023.0,39
