Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,850
Conversion Gain:,1024
Coarse Gain:,4
Fine Gain:,1.56
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:,0.0,1.0
Calibration Channels:,373,630
Calibration Energies:,511.0,1274.0
Elapsed Real Time:,151.21
Elapsed Live Time:,150.0
Start Time:,March 06, 2026, 01:44:43
End Time:,March 06, 2026, 01:47:15
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
567,567.0,3
568,568.0,9
569,569.0,4
570,570.0,7
571,571.0,11
572,572.0,6
573,573.0,4
574,574.0,9
575,575.0,5
576,576.0,3
577,577.0,3
578,578.0,3
579,579.0,4
580,580.0,5
581,581.0,10
582,582.0,6
583,583.0,5
584,584.0,3
585,585.0,9
586,586.0,6
587,587.0,4
588,588.0,5
589,589.0,3
590,590.0,9
591,591.0,2
592,592.0,8
593,593.0,7
594,594.0,5
595,595.0,7
596,596.0,5
597,597.0,5
598,598.0,7
599,599.0,6
600,600.0,6
601,601.0,7
602,602.0,8
603,603.0,2
604,604.0,9
605,605.0,2
606,606.0,5
607,607.0,3
608,608.0,9
609,609.0,15
610,610.0,4
611,611.0,4
612,612.0,11
613,613.0,7
614,614.0,3
615,615.0,0
616,616.0,3
617,617.0,11
618,618.0,7
619,619.0,7
620,620.0,4
621,621.0,3
622,622.0,5
623,623.0,7
624,624.0,7
625,625.0,4
626,626.0,9
627,627.0,7
628,628.0,7
629,629.0,7
630,630.0,4
631,631.0,1
632,632.0,3
633,633.0,14
634,634.0,2
635,635.0,5
636,636.0,10
637,637.0,6
638,638.0,9
639,639.0,5
640,640.0,7
641,641.0,3
642,642.0,13
643,643.0,6
644,644.0,9
645,645.0,10
646,646.0,9
647,647.0,11
648,648.0,13
649,649.0,17
650,650.0,5
651,651.0,13
652,652.0,16
653,653.0,13
654,654.0,17
655,655.0,8
656,656.0,10
657,657.0,15
658,658.0,12
659,659.0,19
660,660.0,14
661,661.0,15
662,662.0,14
663,663.0,19
664,664.0,18
665,665.0,14
666,666.0,19
667,667.0,20
668,668.0,16
669,669.0,11
670,670.0,17
671,671.0,12
672,672.0,12
673,673.0,14
674,674.0,17
675,675.0,19
676,676.0,12
677,677.0,14
678,678.0,19
679,679.0,15
680,680.0,11
681,681.0,16
682,682.0,7
683,683.0,13
684,684.0,9
685,685.0,15
686,686.0,9
687,687.0,13
688,688.0,9
689,689.0,14
690,690.0,10
691,691.0,12
692,692.0,11
693,693.0,9
694,694.0,6
695,695.0,10
696,696.0,13
697,697.0,5
698,698.0,13
699,699.0,8
700,700.0,6
701,701.0,8
702,702.0,3
703,703.0,5
704,704.0,7
705,705.0,6
706,706.0,10
707,707.0,5
708,708.0,5
709,709.0,8
710,710.0,8
711,711.0,4
712,712.0,3
713,713.0,0
714,714.0,4
715,715.0,2
716,716.0,4
717,717.0,6
718,718.0,5
719,719.0,6
720,720.0,5
721,721.0,4
722,722.0,1
723,723.0,4
724,724.0,7
725,725.0,4
726,726.0,1
727,727.0,4
728,728.0,4
729,729.0,2
730,730.0,4
731,731.0,2
732,732.0,6
733,733.0,6
734,734.0,3
735,735.0,5
736,736.0,7
737,737.0,5
